ID,ClassificationID,ClassificationCode,Classification,Discipline,Position,query_text,MatchedUniclassTitle,MatchedUniclassCode,MatchScore,Alternates
2204,35.0,ARC_S,Acradis PAA Salary,Flooding,Flood Modeller,Classification: Acradis PAA Salary | Discipline: Flooding | Position: Flood Modeller,Unclassified,Ro_00_Unclassified,0.5654,"[{'title': 'Drainage engineer', 'code': 'Ro_50_20_28', 'score': 0.469476580619812}, {'title': 'Water services engineer', 'code': 'Ro_50_20_96', 'score': 0.4644058346748352}]"
2205,8.0,P7,Experienced engineer 2,Project Management,Lead Cost Controller,Classification: Experienced engineer 2 | Discipline: Project Management | Position: Lead Cost Controller,Unclassified,Ro_00_Unclassified,0.5924,"[{'title': 'Design lead', 'code': 'Ro_30_50_25', 'score': 0.5782151818275452}, {'title': 'Project manager', 'code': 'Ro_30_10_67', 'score': 0.5191446542739868}]"
2207,35.0,ARC_S,Acradis PAA Salary,Road Design,Road Designer - Optioneering,Classification: Acradis PAA Salary | Discipline: Road Design | Position: Road Designer - Optioneering,Unclassified,Ro_00_Unclassified,0.491,"[{'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.48240983486175537}, {'title': 'Urban designer', 'code': 'Ro_50_30_94', 'score': 0.47121375799179077}]"
2208,35.0,ARC_S,Acradis PAA Salary,Drafting,Road CAD,Classification: Acradis PAA Salary | Discipline: Drafting | Position: Road CAD,Unclassified,Ro_00_Unclassified,0.41,"[{'title': 'Principal designer', 'code': 'Ro_30_30_68', 'score': 0.4074346721172333}, {'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.3972078561782837}]"
2209,35.0,ARC_S,Acradis PAA Salary,Road Civil,Roads Lead South,Classification: Acradis PAA Salary | Discipline: Road Civil | Position: Roads Lead South,Unclassified,Ro_00_Unclassified,0.4088,"[{'title': 'Highways operative', 'code': 'Ro_70_70_37', 'score': 0.4039801359176636}, {'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.39500004053115845}]"
2210,38.0,ARC_G,Arcadis GEC,Road Design,Roads Designer,Classification: Arcadis GEC | Discipline: Road Design | Position: Roads Designer,Unclassified,Ro_00_Unclassified,0.517,"[{'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.47339165210723877}, {'title': 'Traffic consultant', 'code': 'Ro_10_40_88', 'score': 0.45229220390319824}]"
2211,38.0,ARC_G,Arcadis GEC,Road Design,Road Designer,Classification: Arcadis GEC | Discipline: Road Design | Position: Road Designer,Unclassified,Ro_00_Unclassified,0.5047,"[{'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.47051966190338135}, {'title': 'Architect', 'code': 'Ro_50_10_03', 'score': 0.4497198462486267}]"
2212,35.0,ARC_S,Acradis PAA Salary,Drafting,Pavement CAD,Classification: Acradis PAA Salary | Discipline: Drafting | Position: Pavement CAD,Unclassified,Ro_00_Unclassified,0.4235,"[{'title': 'Highways engineer', 'code': 'Ro_50_20_41', 'score': 0.41358286142349243}, {'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.40547341108322144}]"
2213,35.0,ARC_S,Acradis PAA Salary,Lighting,Lighting Engineer/Designer,Classification: Acradis PAA Salary | Discipline: Lighting | Position: Lighting Engineer/Designer,Unclassified,Ro_00_Unclassified,0.5487,"[{'title': 'Electrician', 'code': 'Ro_70_60_27', 'score': 0.45669838786125183}, {'title': 'Principal designer', 'code': 'Ro_30_30_68', 'score': 0.4363367557525635}]"
2214,38.0,ARC_G,Arcadis GEC,Drafting,Principal CAD Technician,Classification: Arcadis GEC | Discipline: Drafting | Position: Principal CAD Technician,Unclassified,Ro_00_Unclassified,0.4853,"[{'title': 'Civil engineer', 'code': 'Ro_50_20_11', 'score': 0.48342031240463257}, {'title': 'Mechanical, electrical, instrumentation, control and automation (MEICA) engineer', 'code': 'Ro_50_20_53', 'score': 0.47206032276153564}]"
2215,35.0,ARC_S,Acradis PAA Salary,Structures,Cut and Cover Engineer - NTSP,Classification: Acradis PAA Salary | Discipline: Structures | Position: Cut and Cover Engineer - NTSP,Unclassified,Ro_00_Unclassified,0.4386,"[{'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.4266358017921448}, {'title': 'Civil engineer', 'code': 'Ro_50_20_11', 'score': 0.42389464378356934}]"
2216,18.0,P24,Qualified drafter/modeller,Digital Engineering,Structures BIM Coordinator,Classification: Qualified drafter/modeller | Discipline: Digital Engineering | Position: Structures BIM Coordinator,Unclassified,Ro_00_Unclassified,0.5658,"[{'title': 'Digital engineer', 'code': 'Ro_50_20_26', 'score': 0.5446935892105103}, {'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.5425617098808289}]"
2217,35.0,ARC_S,Acradis PAA Salary,Cut &amp; Covers,Cut&Cover IV,Classification: Acradis PAA Salary | Discipline: Cut &amp; Covers | Position: Cut&Cover IV,Unclassified,Ro_00_Unclassified,0.3574,"[{'title': 'Resident liaison officer', 'code': 'Ro_30_10_71', 'score': 0.3503686785697937}, {'title': 'Facilities manager', 'code': 'Ro_10_40_30', 'score': 0.3176645040512085}]"
2218,36.0,JCB_S,Jacobs PAA Salary,Digital Engineering,Civil BIM Coordinator,Classification: Jacobs PAA Salary | Discipline: Digital Engineering | Position: Civil BIM Coordinator,Unclassified,Ro_00_Unclassified,0.4737,"[{'title': 'Civil engineer', 'code': 'Ro_50_20_11', 'score': 0.4577133059501648}, {'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.44861483573913574}]"
2219,36.0,JCB_S,Jacobs PAA Salary,Digital Engineering,Civil BIM Coordinator,Classification: Jacobs PAA Salary | Discipline: Digital Engineering | Position: Civil BIM Coordinator,Unclassified,Ro_00_Unclassified,0.4737,"[{'title': 'Civil engineer', 'code': 'Ro_50_20_11', 'score': 0.4577133059501648}, {'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.44861483573913574}]"
2220,36.0,JCB_S,Jacobs PAA Salary,Road Civil,CAD Drafter - Roads - 4,Classification: Jacobs PAA Salary | Discipline: Road Civil | Position: CAD Drafter - Roads - 4,Unclassified,Ro_00_Unclassified,0.4392,"[{'title': 'Highways engineer', 'code': 'Ro_50_20_41', 'score': 0.4349167048931122}, {'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.4214457869529724}]"
2221,7.0,P6,Experienced engineer 1,Road Civil,"M&E, Civil and Structures Interface Manager","Classification: Experienced engineer 1 | Discipline: Road Civil | Position: M&E, Civil and Structures Interface Manager",Unclassified,Ro_00_Unclassified,0.6563,"[{'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.6198253631591797}, {'title': 'Highways engineer', 'code': 'Ro_50_20_41', 'score': 0.6099798679351807}]"
2222,12.0,P8b,Engineer 3,Road Civil,Road Furniture Engineer,Classification: Engineer 3 | Discipline: Road Civil | Position: Road Furniture Engineer,Unclassified,Ro_00_Unclassified,0.6122,"[{'title': 'Highways engineer', 'code': 'Ro_50_20_41', 'score': 0.5663190484046936}, {'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.5636294484138489}]"
2223,36.0,JCB_S,Jacobs PAA Salary,Road Design,Road Designer - Zone 2,Classification: Jacobs PAA Salary | Discipline: Road Design | Position: Road Designer - Zone 2,Unclassified,Ro_00_Unclassified,0.47,"[{'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.4589954912662506}, {'title': 'Traffic consultant', 'code': 'Ro_10_40_88', 'score': 0.45067596435546875}]"
2224,36.0,JCB_S,Jacobs PAA Salary,Road Design,Road Design Lead - Zone 3,Classification: Jacobs PAA Salary | Discipline: Road Design | Position: Road Design Lead - Zone 3,Unclassified,Ro_00_Unclassified,0.449,"[{'title': 'Traffic consultant', 'code': 'Ro_10_40_88', 'score': 0.44722336530685425}, {'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.42712312936782837}]"
2225,36.0,JCB_S,Jacobs PAA Salary,Road Civil,Road Designer - Optioneering,Classification: Jacobs PAA Salary | Discipline: Road Civil | Position: Road Designer - Optioneering,Unclassified,Ro_00_Unclassified,0.4883,"[{'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.47653090953826904}, {'title': 'Traffic consultant', 'code': 'Ro_10_40_88', 'score': 0.4671400785446167}]"
2226,3.0,P2,Technical Director,Road Civil,Road Designer - Traffic Staging,Classification: Technical Director | Discipline: Road Civil | Position: Road Designer - Traffic Staging,Unclassified,Ro_00_Unclassified,0.6555,"[{'title': 'Traffic consultant', 'code': 'Ro_10_40_88', 'score': 0.6342179179191589}, {'title': 'Highways engineer', 'code': 'Ro_50_20_41', 'score': 0.620062530040741}]"
2227,36.0,JCB_S,Jacobs PAA Salary,Road Design,Road Designer - Traffic Staging,Classification: Jacobs PAA Salary | Discipline: Road Design | Position: Road Designer - Traffic Staging,Unclassified,Ro_00_Unclassified,0.5554,"[{'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.5510056018829346}, {'title': 'Highways engineer', 'code': 'Ro_50_20_41', 'score': 0.5283066630363464}]"
2228,36.0,JCB_S,Jacobs PAA Salary,Drainage,Drainage Discipline IV,Classification: Jacobs PAA Salary | Discipline: Drainage | Position: Drainage Discipline IV,Unclassified,Ro_00_Unclassified,0.5535,"[{'title': 'Water services engineer', 'code': 'Ro_50_20_96', 'score': 0.4057161211967468}, {'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3845147490501404}]"
2229,36.0,JCB_S,Jacobs PAA Salary,Flooding,Flood Modelling Reviewer/IV,Classification: Jacobs PAA Salary | Discipline: Flooding | Position: Flood Modelling Reviewer/IV,Unclassified,Ro_00_Unclassified,0.5607,"[{'title': 'Drainage engineer', 'code': 'Ro_50_20_28', 'score': 0.4898013472557068}, {'title': 'Water services engineer', 'code': 'Ro_50_20_96', 'score': 0.4615597128868103}]"
2230,36.0,JCB_S,Jacobs PAA Salary,Flooding,Flood Modeller,Classification: Jacobs PAA Salary | Discipline: Flooding | Position: Flood Modeller,Unclassified,Ro_00_Unclassified,0.5568,"[{'title': 'Drainage engineer', 'code': 'Ro_50_20_28', 'score': 0.4889228343963623}, {'title': 'Water services engineer', 'code': 'Ro_50_20_96', 'score': 0.47554147243499756}]"
2232,36.0,JCB_S,Jacobs PAA Salary,Drainage,Surface Drainage Lead,Classification: Jacobs PAA Salary | Discipline: Drainage | Position: Surface Drainage Lead,Unclassified,Ro_00_Unclassified,0.5195,"[{'title': 'Construction lead', 'code': 'Ro_30_50_19', 'score': 0.3906303942203522}, {'title': 'Land surveyor', 'code': 'Ro_70_10_46', 'score': 0.3843621015548706}]"
2235,36.0,JCB_S,Jacobs PAA Salary,Pavements,Pavement Engineer,Classification: Jacobs PAA Salary | Discipline: Pavements | Position: Pavement Engineer,Unclassified,Ro_00_Unclassified,0.5042,"[{'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.47310537099838257}, {'title': 'Drainage engineer', 'code': 'Ro_50_20_28', 'score': 0.4299888610839844}]"
2236,36.0,JCB_S,Jacobs PAA Salary,Pavements,CAD Drafter - Roads,Classification: Jacobs PAA Salary | Discipline: Pavements | Position: CAD Drafter - Roads,Unclassified,Ro_00_Unclassified,0.4631,"[{'title': 'Highways operative', 'code': 'Ro_70_70_37', 'score': 0.4401940107345581}, {'title': 'Land surveyor', 'code': 'Ro_70_10_46', 'score': 0.43225303292274475}]"
2237,36.0,JCB_S,Jacobs PAA Salary,Geotechnical,Geotechnical Lead,Classification: Jacobs PAA Salary | Discipline: Geotechnical | Position: Geotechnical Lead,Unclassified,Ro_00_Unclassified,0.6401,"[{'title': 'Geotechnical surveyor', 'code': 'Ro_70_10_33', 'score': 0.5822532176971436}, {'title': 'Drainage engineer', 'code': 'Ro_50_20_28', 'score': 0.46093815565109253}]"
2238,36.0,JCB_S,Jacobs PAA Salary,Geotechnical,GIR Lead,Classification: Jacobs PAA Salary | Discipline: Geotechnical | Position: GIR Lead,Unclassified,Ro_00_Unclassified,0.5932,"[{'title': 'Geotechnical surveyor', 'code': 'Ro_70_10_33', 'score': 0.542523980140686}, {'title': 'Drainage engineer', 'code': 'Ro_50_20_28', 'score': 0.46406716108322144}]"
2240,36.0,JCB_S,Jacobs PAA Salary,Geotechnical,GIR Modelling,Classification: Jacobs PAA Salary | Discipline: Geotechnical | Position: GIR Modelling,Unclassified,Ro_00_Unclassified,0.6135,"[{'title': 'Geotechnical surveyor', 'code': 'Ro_70_10_33', 'score': 0.543228268623352}, {'title': 'Drainage engineer', 'code': 'Ro_50_20_28', 'score': 0.46202701330184937}]"
2241,36.0,JCB_S,Jacobs PAA Salary,Geotechnical,Hydrogeologist,Classification: Jacobs PAA Salary | Discipline: Geotechnical | Position: Hydrogeologist,Unclassified,Ro_00_Unclassified,0.6355,"[{'title': 'Geotechnical surveyor', 'code': 'Ro_70_10_33', 'score': 0.5637009143829346}, {'title': 'Drainage engineer', 'code': 'Ro_50_20_28', 'score': 0.5603728294372559}]"
2242,36.0,JCB_S,Jacobs PAA Salary,Tunnels,Tunnel Engineer,Classification: Jacobs PAA Salary | Discipline: Tunnels | Position: Tunnel Engineer,Unclassified,Ro_00_Unclassified,0.6445,"[{'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.4892284870147705}, {'title': 'Rail engineer', 'code': 'Ro_50_20_70', 'score': 0.4727715253829956}]"
2243,36.0,JCB_S,Jacobs PAA Salary,Design Management,Ground Settlement and Impacts Lead,Classification: Jacobs PAA Salary | Discipline: Design Management | Position: Ground Settlement and Impacts Lead,Unclassified,Ro_00_Unclassified,0.4346,"[{'title': 'Principal designer', 'code': 'Ro_30_30_68', 'score': 0.42531025409698486}, {'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.41214150190353394}]"
2244,36.0,JCB_S,Jacobs PAA Salary,Structures,Retaining Wall Engineer,Classification: Jacobs PAA Salary | Discipline: Structures | Position: Retaining Wall Engineer,Unclassified,Ro_00_Unclassified,0.5728,"[{'title': 'Bridge engineer', 'code': 'Ro_50_20_06', 'score': 0.5242615938186646}, {'title': 'Civil engineer', 'code': 'Ro_50_20_11', 'score': 0.514520525932312}]"
2245,36.0,JCB_S,Jacobs PAA Salary,Structures,Retaining Walls - South,Classification: Jacobs PAA Salary | Discipline: Structures | Position: Retaining Walls - South,Unclassified,Ro_00_Unclassified,0.4224,"[{'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.3952837586402893}, {'title': 'Facilities manager', 'code': 'Ro_10_40_30', 'score': 0.3947190046310425}]"
2246,36.0,JCB_S,Jacobs PAA Salary,Tunnels,Tunnel Lining:  TBM Mainline Design,Classification: Jacobs PAA Salary | Discipline: Tunnels | Position: Tunnel Lining:  TBM Mainline Design,Unclassified,Ro_00_Unclassified,0.5395,"[{'title': 'Rail engineer', 'code': 'Ro_50_20_70', 'score': 0.46141016483306885}, {'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.42246174812316895}]"
2247,36.0,JCB_S,Jacobs PAA Salary,Tunnels,Tunnel Lining:  Cross Passages and Collars,Classification: Jacobs PAA Salary | Discipline: Tunnels | Position: Tunnel Lining:  Cross Passages and Collars,Unclassified,Ro_00_Unclassified,0.5062,"[{'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.3950052857398987}, {'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.3945004343986511}]"
2248,36.0,JCB_S,Jacobs PAA Salary,Road Civil,Parklands and Community Open Space Civil Design,Classification: Jacobs PAA Salary | Discipline: Road Civil | Position: Parklands and Community Open Space Civil Design,Unclassified,Ro_00_Unclassified,0.4508,"[{'title': 'Landscape architect', 'code': 'Ro_50_30_47', 'score': 0.4428311586380005}, {'title': 'Land surveyor', 'code': 'Ro_70_10_46', 'score': 0.4295938014984131}]"
2249,36.0,JCB_S,Jacobs PAA Salary,Road Civil,CAD Drafting - Utilities,Classification: Jacobs PAA Salary | Discipline: Road Civil | Position: CAD Drafting - Utilities,Unclassified,Ro_00_Unclassified,0.4898,"[{'title': 'Building surveyor', 'code': 'Ro_70_10_11', 'score': 0.4701923727989197}, {'title': 'Land surveyor', 'code': 'Ro_70_10_46', 'score': 0.46878355741500854}]"
2250,36.0,JCB_S,Jacobs PAA Salary,Structures,REVIT Modeller,Classification: Jacobs PAA Salary | Discipline: Structures | Position: REVIT Modeller,Unclassified,Ro_00_Unclassified,0.3943,"[{'title': 'Construction manager', 'code': 'Ro_70_65_15', 'score': 0.39061853289604187}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.39046353101730347}]"
2251,36.0,JCB_S,Jacobs PAA Salary,Structures,Bridge Lead - Melbourne,Classification: Jacobs PAA Salary | Discipline: Structures | Position: Bridge Lead - Melbourne,Unclassified,Ro_00_Unclassified,0.3864,"[{'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.3669024109840393}, {'title': 'Bridge engineer', 'code': 'Ro_50_20_06', 'score': 0.3662811517715454}]"
2252,36.0,JCB_S,Jacobs PAA Salary,Structures,Structures SRE,Classification: Jacobs PAA Salary | Discipline: Structures | Position: Structures SRE,Unclassified,Ro_00_Unclassified,0.4101,"[{'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.39568930864334106}, {'title': 'Construction manager', 'code': 'Ro_70_65_15', 'score': 0.39452028274536133}]"
2253,8.0,P7,Experienced engineer 2,Environment,Air Quality IV,Classification: Experienced engineer 2 | Discipline: Environment | Position: Air Quality IV,Unclassified,Ro_00_Unclassified,0.57,"[{'title': 'Fire engineer', 'code': 'Ro_50_20_33', 'score': 0.5557859539985657}, {'title': 'Environmental officer', 'code': 'Ro_30_30_26', 'score': 0.5494980216026306}]"
2254,36.0,JCB_S,Jacobs PAA Salary,CNOP,Technical Reviewer,Classification: Jacobs PAA Salary | Discipline: CNOP | Position: Technical Reviewer,Unclassified,Ro_00_Unclassified,0.3973,"[{'title': 'Facilities manager', 'code': 'Ro_10_40_30', 'score': 0.377479612827301}, {'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3756811022758484}]"
2255,36.0,JCB_S,Jacobs PAA Salary,Structures,Misc. Structures Lead,Classification: Jacobs PAA Salary | Discipline: Structures | Position: Misc. Structures Lead,Unclassified,Ro_00_Unclassified,0.4105,"[{'title': 'Principal designer', 'code': 'Ro_30_30_68', 'score': 0.4044530987739563}, {'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.3948979377746582}]"
2256,36.0,JCB_S,Jacobs PAA Salary,Environment,Planning Lead,Classification: Jacobs PAA Salary | Discipline: Environment | Position: Planning Lead,Unclassified,Ro_00_Unclassified,0.4255,"[{'title': 'Management consultant', 'code': 'Ro_10_40_52', 'score': 0.4087498188018799}, {'title': 'Planning officer', 'code': 'Ro_30_30_65', 'score': 0.4085294306278229}]"
2257,36.0,JCB_S,Jacobs PAA Salary,Lighting,Tunnel Lighting Lead,Classification: Jacobs PAA Salary | Discipline: Lighting | Position: Tunnel Lighting Lead,Unclassified,Ro_00_Unclassified,0.4215,"[{'title': 'Lighting designer', 'code': 'Ro_50_10_50', 'score': 0.3997594714164734}, {'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.38367462158203125}]"
